DOEID,REGIONC,DIVISION,METROMICRO,UATYP10,TYPEHUQ,KWH,KWHSPH,KWHCOL,KWHWTH,KWHRFG,KWHRFG1,KWHRFG2,KWHFRZ,KWHCOK,KWHMICRO,KWHCW,KWHCDR,KWHDWH,KWHLGT,KWHTVREL,KWHTV1,KWHTV2,KWHAHUHEAT,KWHAHUCOL,KWHEVAPCOL,KWHCFAN,KWHDHUM,KWHHUM,KWHPLPMP,KWHHTBPMP,KWHHTBHEAT,KWHNEC,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELRFG1,BTUELRFG2,BTUELFRZ,BTUELCOK,BTUELMICRO,BTUELCW,BTUELCDR,BTUELDWH,BTUELLGT,BTUELTVREL,BTUELTV1,BTUELTV2,BTUELAHUHEAT,BTUELAHUCOL,BTUELEVAPCOL,BTUELCFAN,BTUELDHUM,BTUELHUM,BTUELPLPMP,BTUELHTBPMP,BTUELHTBHEAT,BTUELNEC,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELRFG1,DOLELRFG2,DOLELFRZ,DOLELCOK,DOLELMICRO,DOLELCW,DOLELCDR,DOLELDWH,DOLELLGT,DOLELTVREL,DOLELTV1,DOLELTV2,DOLELAHUHEAT,DOLELAHUCOL,DOLELEVAPCOL,DOLELCFAN,DOLELDHUM,DOLELHUM,DOLELPLPMP,DOLELHTBPMP,DOLELHTBHEAT,DOLELNEC
14536,2,3,METRO,U,2,11121.323,0,1934.519,4553.966,546.843,546.843,0,0,331.036,0,69.312,706.178,0,319.731,571.543,384.171,85.263,592.235,0,0,389.695,0,0,0,0,0,1106.264,37945.954,0,6600.579,15538.134,1865.829,1865.829,0,0,1129.495,0,236.492,2409.48,0,1090.923,1950.106,1310.791,290.917,2020.704,0,0,1329.638,0,0,0,0,0,3774.574,865.07,0,150.48,354.23,42.54,42.54,0,0,25.75,0,5.39,54.93,0,24.87,44.46,29.83,6.62,46.07,0,0,30.31,0,0,0,0,0,86.05
14537,3,5,METRO,R,2,18650.291,0,6314.921,6410.658,843.985,843.985,0,0,206.83,40.256,46.267,885.887,67.942,92.915,2113.348,230.684,15.3,0,282.788,0,854.673,0,0,0,0,0,489.823,63634.795,0,21546.511,21873.165,2879.676,2879.676,0,0,705.705,137.352,157.862,3022.645,231.819,317.027,7210.745,787.094,52.204,0,964.871,0,2916.143,0,0,0,0,0,1671.275,2487.44,0,842.24,855.01,112.56,112.56,0,0,27.59,5.37,6.17,118.15,9.06,12.39,281.86,30.74,2.04,0,37.72,0,113.99,0,0,0,0,0,65.33
14538,1,2,METRO,U,2,5892.182,200.508,848.086,0,1499.453,770.918,728.535,0,0,206.115,28.76,0,37.286,504.733,612.468,109.545,15.656,309.338,50.356,0,16.314,489.969,0,0,0,0,1088.795,20104.124,684.134,2893.67,0,5116.134,2630.374,2485.76,0,0,703.264,98.129,0,127.22,1722.148,2089.742,373.768,53.418,1055.463,171.814,0,55.663,1671.775,0,0,0,0,3714.968,908.11,30.9,130.71,0,231.1,118.81,112.28,0,0,31.77,4.43,0,5.75,77.79,94.39,16.88,2.41,47.68,7.76,0,2.51,75.51,0,0,0,0,167.81
14539,3,6,METRO,U,5,15660.694,4341.135,1142.164,4668.468,536.853,536.853,0,296.003,141.735,49.169,0,0,67.971,705.497,1181.691,196.413,180.838,70.606,51.177,0,0,0,0,0,0,0,2408.227,53434.288,14811.952,3897.062,15928.812,1831.744,1831.744,0,1009.962,483.598,167.764,0,0,231.917,2407.154,4031.929,670.161,617.019,240.909,174.615,0,0,0,0,0,0,0,8216.87,1719.4,476.62,125.4,512.55,58.94,58.94,0,32.5,15.56,5.4,0,0,7.46,77.46,129.74,21.54,19.83,7.75,5.62,0,0,0,0,0,0,0,264.4
14540,2,4,METRO,U,2,9023.98,0,562.222,0,1083.911,1083.911,0,525.238,1305.767,87.688,60.557,821.52,144.074,977.498,426.421,235.853,71.864,534.067,28.675,0,111.76,0,0,0,0,0,2354.579,30789.821,0,1918.302,0,3698.304,3698.304,0,1792.113,4455.278,299.193,206.622,2803.027,491.581,3335.224,1454.948,804.73,245.2,1822.238,97.84,0,381.326,0,0,0,0,0,8033.825,1247.17,0,77.7,0,149.8,149.8,0,72.59,180.47,12.12,8.37,113.54,19.91,135.1,58.93,32.53,9.91,73.81,3.96,0,15.45,0,0,0,0,0,325.42
14541,2,4,METRO,R,2,14339.415,4145.038,2809.245,0,938.942,938.942,0,0,162.998,149.341,50.936,820.812,95.751,1903.122,573.929,110.653,84.548,436.618,199.727,0,328.062,0,454.488,0,0,0,1270.405,48926.085,14142.87,9585.144,0,3203.671,3203.671,0,0,556.15,509.551,173.794,2800.611,326.703,6493.453,1958.246,377.548,288.478,1489.741,681.47,0,1119.347,0,1550.714,0,0,0,4334.623,1828.68,528.61,358.26,0,119.74,119.74,0,0,20.79,19.05,6.5,104.68,12.21,242.7,73.19,14.11,10.78,55.68,25.47,0,41.84,0,57.96,0,0,0,162.01
14542,4,10,METRO,U,2,7347.044,0,1626.027,0,1849.865,1278.016,571.848,610.12,0,155.325,10.697,178.159,36.419,649.54,0,0,0,116.704,72.816,0,316.649,0,0,0,0,0,1724.724,25068.114,0,5548.003,0,6311.739,4360.592,1951.147,2081.73,0,529.97,36.499,607.879,124.26,2216.229,0,0,0,398.194,248.449,0,1080.406,0,0,0,0,0,5884.757,1021.68,0,226.12,0,257.24,177.72,79.52,84.84,0,21.6,1.49,24.77,5.06,90.32,0,0,0,16.23,10.13,0,44.03,0,0,0,0,0,239.84
14543,4,10,METRO,U,2,13036.81,425.32,1761.481,0,1821.334,786.787,1034.547,0,0,71.133,93.563,0,38.738,1123.313,1975.215,406.079,298.253,31.733,0,0,0,0,0,1302.049,133.06,0,4259.872,44481.595,1451.191,6010.173,0,6214.393,2684.518,3529.875,0,0,242.706,319.236,0,132.173,3832.745,6739.432,1385.542,1017.639,108.273,0,0,0,0,0,4442.591,454,0,14534.682,2063.95,67.34,278.87,0,288.35,124.56,163.79,0,0,11.26,14.81,0,6.13,177.84,312.71,64.29,47.22,5.02,0,0,0,0,0,206.14,21.07,0,674.41
14544,2,4,METRO,U,2,5475.524,0,596.712,1762.499,418.331,418.331,0,0,305.102,78.57,36.733,0,0,142.238,224.974,200.973,0,421.689,0,0,0,762.545,0,0,0,0,726.131,18682.489,0,2035.982,6013.647,1427.345,1427.345,0,0,1041.007,268.081,125.334,0,0,485.316,767.611,685.72,0,1438.804,0,0,0,2601.803,0,0,0,0,2477.559,894.37,0,97.47,287.89,68.33,68.33,0,0,49.84,12.83,6,0,0,23.23,36.75,32.83,0,68.88,0,0,0,124.55,0,0,0,0,118.61
14545,4,10,MICRO,C,2,25258.718,8194.551,0,9849.753,1146.852,841.994,304.858,500.43,246.526,0,139.402,1764.604,425.061,245.486,882.817,111.39,59.79,0,0,0,42.505,0,0,0,0,0,1820.729,86182.747,27959.808,0,33607.359,3913.058,2872.882,1040.176,1707.469,841.147,0,475.641,6020.83,1450.309,837.6,3012.172,380.063,204.003,0,0,0,145.026,0,0,0,0,0,6212.328,1612.47,523.12,0,628.79,73.21,53.75,19.46,31.95,15.74,0,8.9,112.65,27.14,15.67,56.36,7.11,3.81,0,0,0,2.71,0,0,0,0,0,116.23
14546,1,2,METRO,C,2,5990.786,0,0,0,1439.929,1105.291,334.638,0,464.951,317.234,70.43,718.294,0,598.392,527.166,239.389,60.32,1010.696,0,0,32.205,0,0,0,0,0,811.489,20440.56,0,0,0,4913.037,3771.254,1141.784,0,1586.414,1082.401,240.306,2450.819,0,2041.713,1798.69,816.795,205.812,3448.495,0,0,109.885,0,0,0,0,0,2768.8,700.1,0,0,0,168.27,129.17,39.11,0,54.34,37.07,8.23,83.94,0,69.93,61.61,27.98,7.05,118.11,0,0,3.76,0,0,0,0,0,94.83
14547,3,7,MICRO,C,2,15278.531,4986.268,2960.575,2138.438,753.561,753.561,0,0,312.691,197.972,76.256,969.645,181.289,545.3,1067.285,177.853,36.378,88.614,156.578,0,50.383,0,0,0,0,0,793.677,52130.349,17013.145,10101.483,7296.35,2571.15,2571.15,0,0,1066.902,675.479,260.185,3308.43,618.557,1860.564,3641.576,606.834,124.122,302.352,534.245,0,171.906,0,0,0,0,0,2708.025,1360.02,443.85,263.54,190.35,67.08,67.08,0,0,27.83,17.62,6.79,86.31,16.14,48.54,95,15.83,3.24,7.89,13.94,0,4.48,0,0,0,0,0,70.65
14548,4,9,METRO,U,2,29834.836,0,17634.867,0,1670.671,762.885,907.786,0,237.744,360.199,60.624,1220.771,39.002,1700.656,1761.759,70.483,53.618,123.583,1188.207,0,1188.116,0,0,1409.829,0,0,1238.807,101796.459,0,60170.166,0,5700.328,2602.963,3097.366,0,811.183,1229,206.848,4165.269,133.076,5802.637,6011.122,240.488,182.945,421.664,4054.163,0,4053.853,0,0,4810.338,0,0,4226.81,3297.62,0,1949.17,0,184.66,84.32,100.34,0,26.28,39.81,6.7,134.93,4.31,187.97,194.73,7.79,5.92,13.66,131.33,0,131.32,0,0,155.83,0,0,136.92
14549,4,10,METRO,R,2,19228.34,2341.652,329.795,3516.351,1636.595,705.492,751.824,1361.158,326.253,608.032,53.172,677.426,97.221,2782.666,1280.189,258.623,84.94,39.222,16.075,0,314.456,0,0,0,477.214,1712.326,1658.537,65607.095,7989.717,1125.262,11997.79,5584.062,2407.14,2565.223,4644.272,1113.174,2074.604,181.422,2311.378,331.716,9494.455,4368.006,882.422,289.815,133.827,54.846,0,1072.925,0,0,0,1628.255,5842.455,5658.929,1999.34,243.48,34.29,365.63,170.17,73.36,78.17,141.53,33.92,63.22,5.53,70.44,10.11,289.34,133.11,26.89,8.83,4.08,1.67,0,32.7,0,0,0,49.62,178.05,172.45
14550,3,5,METRO,U,5,3200.188,0,520.244,0,243.175,243.175,0,0,42.513,30.042,0,0,132.009,1119.777,591.441,165.108,0,15.429,10.809,0,0,0,0,0,0,0,494.747,10919.04,0,1775.072,0,829.715,829.715,0,0,145.053,102.503,0,0,450.415,3820.68,2017.998,563.348,0,52.645,36.882,0,0,0,0,0,0,0,1688.077,520.59,0,84.63,0,39.56,39.56,0,0,6.92,4.89,0,0,21.47,182.16,96.21,26.71,0,2.51,1.76,0,0,0,0,0,0,0,80.48
14551,3,7,NONE,R,2,6800.515,3044.954,881.759,1197.262,84.707,84.707,0,140.137,79.659,5.656,22.784,232.081,0,659.118,235.206,19.701,32.653,0,0,0,12.012,0,0,0,0,0,205.179,23203.358,10389.381,3008.56,4085.058,289.021,289.021,0,478.149,271.798,19.3,77.739,791.861,0,2248.911,802.523,67.22,111.412,0,0,0,40.985,0,0,0,0,0,700.072,609.53,272.92,79.03,107.31,7.59,7.59,0,12.56,7.14,0.51,2.04,20.8,0,59.08,21.08,1.77,2.93,0,0,0,1.08,0,0,0,0,0,18.39
14552,1,2,METRO,C,2,14748.998,0,0,0,1535.111,579.491,830.304,571.494,0,71.811,77.182,0,130.59,749.36,1985.384,598.053,600.885,519.864,0,0,451.522,2062.336,0,0,735.308,2691.043,3167.994,50323.581,0,0,0,5237.799,1977.222,2832.997,1949.937,0,245.019,263.345,0,445.572,2556.818,6774.13,2040.557,2050.22,1773.777,0,0,1540.592,7036.69,0,0,2508.87,9181.837,10809.195,1510.01,0,0,0,157.17,59.33,85.01,58.51,0,7.35,7.9,0,13.37,76.72,203.26,61.23,61.52,53.22,0,0,46.23,211.14,0,0,75.28,275.51,324.34
14553,4,10,METRO,R,2,11404.001,1965.793,0,3470.131,954.267,443.752,510.515,0,260.815,40.018,119.293,1512.444,0,1662.952,590.926,279.499,52.752,0,0,0,17.386,0,0,0,0,0,809.977,38910.452,6707.284,0,11840.087,3255.96,1514.083,1741.877,0,889.9,136.54,407.028,5160.458,0,5673.991,2016.241,953.651,179.99,0,0,0,59.32,0,0,0,0,0,2763.643,1234.1,212.73,0,375.52,103.27,48.02,55.25,0,28.22,4.33,12.91,163.67,0,179.96,63.95,30.25,5.71,0,0,0,1.88,0,0,0,0,0,87.65
14554,1,1,NONE,C,5,1203.543,0,98.785,0,503.783,503.783,0,0,102.558,160.686,0,0,0,154.819,0,0,0,16.068,0,0,0,0,33.442,0,0,0,133.402,4106.487,0,337.055,0,1718.906,1718.906,0,0,349.927,548.261,0,0,0,528.243,0,0,0,54.824,0,0,0,0,114.105,0,0,0,455.166,368.41,0,30.24,0,154.21,154.21,0,0,31.39,49.19,0,0,0,47.39,0,0,0,4.92,0,0,0,0,10.24,0,0,0,40.83
14555,3,6,NONE,R,2,16975.613,868.875,3244.952,2976.524,2284.523,1063.391,1221.132,0,1190.411,102.005,261.22,1762.403,0,3119.112,891.753,305.546,36.596,0,0,0,0,0,0,0,0,0,273.834,57920.791,2964.6,11071.777,10155.9,7794.793,3628.289,4166.504,0,4061.683,348.041,891.284,6013.32,0,10642.409,3042.66,1042.523,124.866,0,0,0,0,0,0,0,0,0,934.322,1748.47,89.49,334.23,306.58,235.3,109.53,125.78,0,122.61,10.51,26.91,181.53,0,321.27,91.85,31.47,3.77,0,0,0,0,0,0,0,0,0,28.2
14556,3,5,METRO,U,2,8525.742,0,2032.731,0,1550.298,798.691,751.606,0,77.742,69.233,63.51,0,209.352,1829.322,871.01,254.483,66.023,448.39,138.341,0,153.861,0,433.161,0,0,0,648.79,29089.831,0,6935.678,0,5289.616,2725.134,2564.481,0,265.256,236.223,216.696,0,714.309,6241.648,2971.885,868.296,225.27,1529.908,472.02,0,524.975,0,1477.946,0,0,0,2213.671,1061.23,0,253.02,0,192.97,99.42,93.56,0,9.68,8.62,7.91,0,26.06,227.7,108.42,31.68,8.22,55.81,17.22,0,19.15,0,53.92,0,0,0,80.76
14557,3,5,METRO,U,2,17006.294,1087.247,5713.766,0,688.759,509.326,179.434,350.013,365.132,50.139,16.594,339.059,215.303,1707.2,622.05,191.633,36.664,417.79,389.165,0,979.68,1154.51,0,1764.875,0,0,1145.011,58025.476,3709.688,19495.368,0,2350.047,1737.819,612.229,1194.245,1245.831,171.073,56.618,1156.871,734.614,5824.968,2122.435,653.852,125.098,1425.5,1327.831,0,3342.67,3939.188,0,6021.753,0,0,3906.777,2544.57,162.68,854.92,0,103.06,76.21,26.85,52.37,54.63,7.5,2.48,50.73,32.21,255.44,93.07,28.67,5.49,62.51,58.23,0,146.58,172.74,0,264.07,0,0,171.32
14558,3,5,METRO,U,4,4150,0,2046.443,0,548.208,548.208,0,0,227.611,39.703,16.409,172.779,0,504.903,0,0,0,170.075,0,0,0,0,0,0,0,0,423.869,14161,0,6982.464,0,1870.486,1870.486,0,0,776.609,135.467,55.988,589.522,0,1722.729,0,0,0,580.296,0,0,0,0,0,0,0,0,1446.241,447,0,220.42,0,59.05,59.05,0,0,24.52,4.28,1.77,18.61,0,54.38,0,0,0,18.32,0,0,0,0,0,0,0,0,45.66
14559,3,5,METRO,U,2,8649.774,0,4467.856,0,773.218,773.218,0,0,0,100.863,124.655,0,126.807,386.439,581.864,42.797,14.751,318.317,255.306,0,353.303,0,0,0,0,0,1161.147,29513.03,0,15244.324,0,2638.218,2638.218,0,0,0,344.144,425.322,0,432.665,1318.53,1985.321,146.023,50.33,1086.098,871.103,0,1205.469,0,0,0,0,0,3961.834,1150.84,0,594.44,0,102.88,102.88,0,0,0,13.42,16.59,0,16.87,51.42,77.42,5.69,1.96,42.35,33.97,0,47.01,0,0,0,0,0,154.49
14560,3,5,MICRO,R,2,29883.571,8469.772,4401.199,5961.39,1169.929,587.902,582.027,267.217,244.074,151.434,110.252,1745.356,216.753,961.438,1436.957,192.527,103.457,240.463,282.302,0,789.386,0,0,1684.266,0,0,1751.382,101962.746,28898.863,15016.892,20340.263,3991.799,2005.922,1985.877,911.746,832.782,516.691,376.181,5955.153,739.562,3280.425,4902.896,656.902,352.995,820.461,963.214,0,2693.384,0,0,5746.716,0,0,5975.717,3472.5,984.2,511.42,692.72,135.95,68.31,67.63,31.05,28.36,17.6,12.81,202.81,25.19,111.72,166.98,22.37,12.02,27.94,32.8,0,91.73,0,0,195.71,0,0,203.51
14561,4,10,METRO,U,2,3132.533,0,1142.492,0,846.2,846.2,0,0,0,29.765,12.77,0,0,227.032,243.434,35.313,0,35.02,52.025,0,55.369,0,0,0,0,0,488.427,10688.204,0,3898.183,0,2887.233,2887.233,0,0,0,101.557,43.57,0,0,774.634,830.595,120.488,0,119.487,177.511,0,188.919,0,0,0,0,0,1666.515,423.22,0,154.36,0,114.33,114.33,0,0,0,4.02,1.73,0,0,30.67,32.89,4.77,0,4.73,7.03,0,7.48,0,0,0,0,0,65.99
14562,3,5,MICRO,R,2,18687.548,10025.186,2252.663,2924.337,323.024,323.024,0,297.378,513.881,199.401,44.182,497.696,0,59.664,453.681,175.045,0,181.744,115.086,0,183.018,0,0,0,0,0,616.609,63761.915,34205.934,7686.086,9977.836,1102.157,1102.157,0,1014.655,1753.36,680.356,150.75,1698.138,0,203.573,1547.958,597.254,0,620.109,392.675,0,624.458,0,0,0,0,0,2103.87,3170.42,1700.82,382.17,496.13,54.8,54.8,0,50.45,87.18,33.83,7.5,84.44,0,10.12,76.97,29.7,0,30.83,19.52,0,31.05,0,0,0,0,0,104.61
14563,4,10,MICRO,C,2,21127.642,0,541.475,5543.834,768.619,488.104,280.515,293.429,689.462,101.804,195.844,2476.03,219.444,2947.986,1891.408,908.861,477.701,499.966,25.999,0,473.849,3003.865,0,0,0,0,1454.629,72087.516,0,1847.511,18915.563,2622.529,1665.411,957.119,1001.18,2352.443,347.356,668.221,8448.213,748.745,10058.527,6453.483,3101.034,1629.916,1705.884,88.709,0,1616.772,10249.186,0,0,0,0,4963.193,1393.38,0,35.71,365.62,50.69,32.19,18.5,19.35,45.47,6.71,12.92,163.3,14.47,194.42,124.74,59.94,31.5,32.97,1.71,0,31.25,198.11,0,0,0,0,95.93
14564,3,7,METRO,U,2,34851.032,0,10609.26,0,1291.036,707.936,583.1,0,280.993,70.389,52.971,675.577,156.282,1151.553,1147.257,192.306,85.374,224.474,679.334,0,799.565,0,0,0,0,0,17712.34,118911.72,0,36198.794,0,4405.015,2415.479,1989.536,0,958.749,240.166,180.738,2305.068,533.236,3929.1,3914.442,656.148,291.296,765.905,2317.887,0,2728.115,0,0,0,0,0,60434.506,4512.66,0,1373.73,0,167.17,91.67,75.5,0,36.38,9.11,6.86,87.48,20.24,149.11,148.55,24.89,11.05,29.07,87.96,0,103.53,0,0,0,0,0,2293.47
14565,3,7,METRO,U,2,39404.717,6113.718,11977.978,3112.972,1213.677,589.207,624.471,0,594.129,152.071,51.537,1037.946,96.327,435.777,1124.993,192.649,103.503,121.412,781.611,0,1047.337,0,0,1762.663,0,0,9780.57,134448.894,20860.006,40868.862,10621.46,4141.067,2010.373,2130.694,0,2027.167,518.865,175.843,3541.472,328.668,1486.869,3838.476,657.318,353.152,414.257,2666.858,0,3573.514,0,0,6014.205,0,0,33371.303,3919.99,608.19,1191.57,309.68,120.74,58.61,62.12,0,59.1,15.13,5.13,103.26,9.58,43.35,111.91,19.16,10.3,12.08,77.75,0,104.19,0,0,175.35,0,0,972.97
14566,3,5,METRO,U,3,15738,792.773,5265.49,4001.2,478.066,478.066,0,0,49.438,95.49,72.821,815.879,0,1264.398,1096.976,313.437,114.66,0,277.149,0,0,0,0,0,0,0,1528.319,53698.056,2704.943,17965.854,13652.096,1631.163,1631.163,0,0,168.683,325.811,248.464,2783.778,0,4314.126,3742.883,1069.447,391.22,0,945.631,0,0,0,0,0,0,0,5214.625,1732.21,87.26,579.55,440.4,52.62,52.62,0,0,5.44,10.51,8.02,89.8,0,139.17,120.74,34.5,12.62,0,30.5,0,0,0,0,0,0,0,168.22
14567,1,1,METRO,U,4,10884.587,4900.287,0,4133.648,687.102,687.102,0,0,251.13,0,0,0,0,596.105,0,0,0,0,0,0,57.6,0,0,0,0,0,258.715,37138.212,16719.78,0,14104.006,2344.393,2344.393,0,0,856.857,0,0,0,0,2033.909,0,0,0,0,0,0,196.532,0,0,0,0,0,882.735,1869.47,841.64,0,709.97,118.01,118.01,0,0,43.13,0,0,0,0,102.38,0,0,0,0,0,0,9.89,0,0,0,0,0,44.44
14568,3,5,METRO,U,2,9552,0,5381.523,0,1084.495,1084.495,0,0,17.088,0,20.888,340.803,35.799,968.815,1075.213,553.801,174.884,206.405,256.605,0,0,0,0,0,0,0,164.368,32592,0,18361.756,0,3700.297,3700.297,0,0,58.304,0,71.27,1162.82,122.146,3305.597,3668.627,1889.569,596.704,704.254,875.536,0,0,0,0,0,0,0,560.824,1341,0,755.51,0,152.25,152.25,0,0,2.4,0,2.93,47.85,5.03,136.01,150.95,77.75,24.55,28.98,36.02,0,0,0,0,0,0,0,23.08
14569,3,6,MICRO,C,2,15080.128,1550.753,1009.344,3813.631,768.503,590.233,178.271,813.194,1527.002,944.142,60.077,614.984,0,768.423,993.397,87.857,301.063,0,0,0,83.776,333.717,143.06,0,0,0,1656.127,51453.396,5291.168,3443.88,13012.108,2622.134,2013.874,608.26,2774.616,5210.131,3221.412,204.982,2098.325,0,2621.858,3389.471,299.768,1027.227,0,0,0,285.842,1138.643,488.12,0,0,0,5650.706,1643.73,169.03,110.02,415.69,83.77,64.34,19.43,88.64,166.44,102.91,6.55,67.03,0,83.76,108.28,9.56,32.78,0,0,0,9.13,36.38,15.59,0,0,0,180.52
14570,4,10,METRO,U,2,3242.954,0,0,0,518.935,518.935,0,0,0,69.328,25.553,0,62.622,879.963,586.124,69.243,14.596,173.411,0,0,160.335,0,0,0,148.796,0,617.886,11064.959,0,0,0,1770.607,1770.607,0,0,0,236.548,87.187,0,213.666,3002.432,1999.857,236.257,49.802,591.678,0,0,547.064,0,0,0,507.693,0,2108.228,568.74,0,0,0,91.01,91.01,0,0,0,12.16,4.48,0,10.98,154.32,102.79,12.08,2.55,30.41,0,0,28.12,0,0,0,26.1,0,108.36
14571,3,6,METRO,U,2,4951.929,194.566,1290.063,1186.866,337.397,337.397,0,0,52.52,71.931,44.055,561.541,0,314.993,303.509,165.086,43.563,0,0,0,0,0,0,0,0,0,594.488,16895.982,663.86,4401.693,4049.588,1151.2,1151.2,0,0,179.2,245.429,150.315,1915.977,0,1074.756,1035.573,563.273,148.637,0,0,0,0,0,0,0,0,0,2028.392,726.99,28.56,189.39,174.24,49.53,49.53,0,0,7.71,10.56,6.47,82.44,0,46.24,44.56,24.15,6.37,0,0,0,0,0,0,0,0,0,87.28
14572,4,10,MICRO,C,1,17470,11431.883,0,3825.702,587.849,587.849,0,0,39.051,8.249,49.511,506.746,0,543.461,0,0,0,142.828,0,0,17.369,0,0,0,0,0,317.351,59607.64,39005.585,0,13053.297,2005.74,2005.74,0,0,133.242,28.146,168.93,1729.017,0,1854.289,0,0,0,487.328,0,0,59.263,0,0,0,0,0,1082.803,1760.74,1152.18,0,385.58,59.25,59.25,0,0,3.94,0.83,4.99,51.07,0,54.77,0,0,0,14.4,0,0,1.75,0,0,0,0,0,31.98
14573,3,5,METRO,U,2,13707.18,0,6176.875,0,587.305,587.305,0,586.722,0,711.037,130.382,0,420.366,1087.582,1992.436,180.598,360.07,232.728,374.435,0,183.201,0,0,0,0,0,1224.11,46768.899,0,21075.499,0,2003.883,2003.883,0,2001.895,0,2426.059,444.864,0,1434.29,3710.831,6798.192,616.2,1228.559,794.068,1277.571,0,625.083,0,0,0,0,0,4176.662,1637.14,0,737.74,0,70.15,70.15,0,70.08,0,84.92,15.57,0,50.21,129.9,237.97,21.54,42.95,27.8,44.72,0,21.88,0,0,0,0,0,146.2
14574,2,3,METRO,U,4,3963.067,774.424,296.078,1471.516,588.925,588.925,0,0,37.667,68.431,0,0,0,65.852,202.037,139.377,0,0,13.192,0,0,0,0,0,0,0,444.946,13521.983,2642.335,1010.216,5020.814,2009.411,2009.411,0,0,128.518,233.488,0,0,0,224.686,689.35,475.554,0,0,45.011,0,0,0,0,0,0,0,1518.155,516.64,100.96,38.6,191.83,76.77,76.77,0,0,4.91,8.92,0,0,0,8.58,26.34,18.17,0,0,1.72,0,0,0,0,0,0,0,58
14575,4,10,METRO,U,3,6498.881,0,1826.801,0,458.835,458.835,0,0,32.228,142.954,17.778,0,232.14,1665.589,1056.003,198.774,54.658,36.524,80.894,0,341.68,0,80.935,0,0,0,526.521,22174.181,0,6233.045,0,1565.547,1565.547,0,0,109.961,487.759,60.657,0,792.06,5682.989,3603.081,678.217,186.493,124.618,276.01,0,1165.813,0,276.151,0,0,0,1796.49,1216.66,0,342,0,85.9,85.9,0,0,6.03,26.76,3.33,0,43.46,311.82,197.69,37.21,10.23,6.84,15.14,0,63.97,0,15.15,0,0,0,98.57
14576,2,3,METRO,U,2,20346.023,9585.62,1621.894,2942.25,774.237,753.057,21.179,0,128.208,69.294,47.591,487.678,94.969,873.251,1016.931,224.861,84.295,198.459,94.347,0,290.088,849.268,251.809,0,0,0,1020.129,69420.629,32706.137,5533.904,10038.956,2641.695,2569.431,72.264,0,437.445,236.43,162.381,1663.956,324.034,2979.533,3469.768,767.226,287.615,677.141,321.911,0,989.781,2897.701,859.174,0,0,0,3480.681,2048.72,965.21,163.32,296.27,77.96,75.83,2.13,0,12.91,6.98,4.79,49.11,9.56,87.93,102.4,22.64,8.49,19.98,9.5,0,29.21,85.52,25.36,0,0,0,102.72
14577,4,10,METRO,U,2,13362.323,0,459.878,0,1087.161,452.911,634.25,0,0,31.718,74.985,573.136,74.098,4584.207,662.293,195.422,37.256,0,23.827,0,208.412,0,0,0,667.371,2433.41,2481.826,45592.245,0,1569.103,0,3709.394,1545.332,2164.062,0,0,108.223,255.847,1955.54,252.822,15641.316,2259.744,666.78,127.117,0,81.298,0,711.103,0,0,0,2277.071,8302.795,8467.989,2500.71,0,86.06,0,203.46,84.76,118.7,0,0,5.94,14.03,107.26,13.87,857.92,123.95,36.57,6.97,0,4.46,0,39,0,0,0,124.9,455.4,464.47
14578,1,1,MICRO,R,2,11908.538,2151.343,151.748,4360.61,269.878,269.878,0,0,0,98.849,314.643,801.836,0,1259.344,466.911,177.824,103.628,0,0,0,174.101,0,269.267,0,0,0,1590.01,40631.933,7340.382,517.763,14878.402,920.824,920.824,0,0,0,337.272,1073.561,2735.864,0,4296.881,1593.1,606.735,353.579,0,0,0,594.031,0,918.741,0,0,0,5425.113,2030.25,366.78,25.87,743.43,46.01,46.01,0,0,0,16.85,53.64,136.7,0,214.7,79.6,30.32,17.67,0,0,0,29.68,0,45.91,0,0,0,271.08
14579,3,5,METRO,U,2,10087.825,175.797,1987.912,1560.252,1107.723,694.54,413.184,0,168.721,97.253,60.145,615.106,92.544,1135.695,373.807,77.801,20.689,3.13,112.894,0,479.685,0,0,0,316.014,1117.218,683.93,34419.659,599.819,6782.756,5323.581,3779.553,2369.77,1409.783,0,575.675,331.827,205.214,2098.741,315.759,3874.993,1275.428,265.457,70.591,10.679,385.193,0,1636.685,0,0,0,1078.24,3811.948,2333.57,1213.23,21.14,239.08,187.65,133.22,83.53,49.69,0,20.29,11.7,7.23,73.98,11.13,136.59,44.96,9.36,2.49,0.38,13.58,0,57.69,0,0,0,38.01,134.36,82.25
14580,3,6,METRO,U,1,18453.258,4571.657,3363.567,4887.664,440.261,440.261,0,243.715,295.161,84.988,87.022,1103.665,0,1488.574,607.737,180.612,70.89,55.9,119.327,0,36.687,0,0,0,0,0,1067.332,62962.517,15598.493,11476.492,16676.709,1502.17,1502.17,0,831.555,1007.089,289.981,296.921,3765.706,0,5079.015,2073.6,616.248,241.877,190.732,407.144,0,125.176,0,0,0,0,0,3641.735,2089.69,517.71,380.9,553.49,49.86,49.86,0,27.6,33.42,9.62,9.85,124.98,0,168.57,68.82,20.45,8.03,6.33,13.51,0,4.15,0,0,0,0,0,120.87
